,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
1398,28:05.64,Patrick KAMAU,KEN,"National Stadium, Tokyo (JPN)",09 May 2024,1123,10000m,85892801,0,0,Public
1386,28:04.54,Hiroki YAMANAKA,JPN,"National Stadium, Tokyo (JPN)",09 May 2024,1125,10000m,131575250,0,0,Public
1436,28:14.73,Hiroshi ICHIDA,JPN,"Athletic Track, Abashiri (JPN)",10 Jul 2024,1109,10000m,31871260,0,1239,Public
3819,1:09:32,Yumi YOSHIKAWA,JPN,Valencia (ESP),27 Oct 2024,1139,Half,52375112,0,25,Public
2557,1:59.82,McKenna KEEGAN,USA,"Morton Stadium, Santry, Dublin (IRL)",12 Jul 2024,1165,800m,26482842,0,29,Public
1251,26:42.65,Gemechu DIDA,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 Jun 2024,1254,10000m,108522839,0,0,Public
1452,28:17.37,Jin YUASA,JPN,"Athletics Stadium, Shibetsu (JPN)",13 Jul 2024,1105,10000m,42334715,0,1,Public
4216,2:28:49,Zhixuan LI,CHN,Nagoya (JPN),10 Mar 2024,1144,Full,130302356,0,0,Public
1444,28:16.00,Suguru OSAKO,JPN,"Mt. Hood Community College, Gresham, OR (USA)",08 Jun 2024,1107,10000m,111739002,0,0,Public
1441,28:15.18,Hayato NOMURA,JPN,"Athletic Track, Abashiri (JPN)",10 Jul 2024,1109,10000m,23830578,0,2,Public
1385,28:04.36,Samuel CHELANGA,USA,"Hayward Field, Eugene, OR (USA)",21 Jun 2024,1125,10000m,90214809,0,0,Public
4211,2:28:37,Neheng KHATALA,LES,Hamburg (GER),28 Apr 2024,1146,Full,113743864,0,0,Public
2908,4:06.3h,Caroline NYAGA,KEN,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",02 May 2024,1155,1500m,109816309,0,0,Public
2736,2:02.82,Veera MATTILA,FIN,"Raatin Stadion, Oulu (FIN)",17 Aug 2024,1112,800m,22476840,0,0,Public
1270,26:58.97,Kibiwott KANDIE,KEN,"Hayward Field, Eugene, OR (USA)",25 May 2024,1228,10000m,73479012,0,0,Public
2571,2:00.21,Tigist GIRMA,ETH,"Atletska dvorana, Beograd (SRB) (i)",13 Feb 2024,1182,800m,26785227,0,0,Public
2494,1:57.06,Rénelle LAMOTE,FRA,"Olympic Stadium, London (GBR)",20 Jul 2024,1215,800m,142578196,0,0,Public
1658,1:01:22,Ryo GODA,JPN,Marugame (JPN),04 Feb 2024,1132,Half,20596926,0,109,Public
4062,2:24:22,Yuki NAKAMURA,JPN,Gold Coast (AUS),07 Jul 2024,1189,Full,31979576,0,912,Public
732,3:40.10,Yudai NOGUCHI,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",12 May 2024,1105,1500m,21124906,0,13,Public
1479,28:20.63,Emmanuel MUTABAZI,RWA,"Moselstadion, Trier (GER)",06 Sep 2024,1100,10000m,104767247,0,0,Public
2700,2:02.46,Aaliyah MILLER,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1119,800m,42186430,0,12,Public
1525,1:00:02,Patrick MOSIN,KEN,Cardiff (GBR),06 Oct 2024,1185,Half,37555189,0,1,Public
1528,1:00:11,Amos BETT,KEN,Marugame (JPN),04 Feb 2024,1179,Half,145096029,0,0,Public
1566,1:00:41,Vincent KIMUTAI,KEN,Milano (ITA),24 Mar 2024,1159,Half,94060552,0,0,Public
4154,2:26:59,Vivian KIPLAGAT,KEN,Daegu (KOR),07 Apr 2024,1163,Full,120128821,0,0,Public
3760,1:08:04,Dakotah LINDWURM,USA,"Two Harbors to Duluth,, Duluth, MN (USA)",22 Jun 2024,1170,Half,111020647,0,0,Public
3007,4:09.85,Diana MEZULIÁNÍKOVÁ,CZE,"Friidrettsstadion, Jessheim (NOR)",24 May 2024,1128,1500m,131456180,0,0,Public
2702,2:02.47,Águeda MARQUÉS,ESP,"Stade Jean Jacoby, Schifflange (LUX)",21 Jul 2024,1118,800m,11997629,0,0,Public
3267,9:54.81,Ebba CRONHOLM,SWE,"Estadio Atlético de la VIDENA, Lima (PER)",29 Aug 2024,1108,3000m Steeple,108264178,0,0,Public
1549,1:00:28,Gideon KIPROTICH,KEN,Napoli (ITA),25 Feb 2024,1168,Half,40651569,0,0,Public
814,8:18.65,Phil NORMAN,GBR,"Manchester Regional Arena, Manchester (GBR)",30 Jun 2024,1173,3000m Steeple,2955381,0,393,Public
3005,4:09.76,Alexandra MILLARD,GBR,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 Jul 2024,1128,1500m,54334283,0,0,Public
3772,1:08:28,Makenna MYLER,USA,"Houston, TX (USA)",14 Jan 2024,1161,Half,90522263,0,0,Public
821,8:19.50,Topi RAITANEN,FIN,"Olympiastadion, Helsinki (FIN)",30 Aug 2024,1169,3000m Steeple,22492416,0,0,Public
1544,1:00:26,Gilbert KIBET,KEN,Porto (POR),15 Sep 2024,1169,Half,41123687,0,0,Public
2719,2:02.66,Nele WEßEL,GER,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1115,800m,53746095,0,5,Public
4181,2:27:56,Emily DURGIN,USA,"Orlando, FL (USA)",03 Feb 2024,1153,Full,107194000,0,0,Public
3780,1:08:51,Ayuko SUZUKI,JPN,Marugame (JPN),04 Feb 2024,1153,Half,85000131,0,0,Public
646,3:38.91,Filip INGEBRIGTSEN,NOR,"Estadio Iberoamericano, Huelva (ESP)",30 Apr 2024,1121,1500m,29114750,0,0,Public
856,8:24.17,Lourenço RODRIGUES,POR,"Polideportivo Zorrotza, Bilbao (ESP)",18 Jun 2024,1148,3000m Steeple,12102687,0,155,Public
2665,2:01.90,Jana Marie BECKER,GER,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1128,800m,54111777,0,1,Public
2946,4:07.90,María Pía FERNÁNDEZ,URU,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 May 2024,1143,1500m,65581640,0,2,Public
2545,1:59.39,Sarah MORAA,KEN,"Nyayo National Stadium, Nairobi (KEN)",14 Jun 2024,1173,800m,139276707,0,0,Public
2695,2:02.39,Skylyn WEBB,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1120,800m,48012977,0,0,Public
850,8:23.32,Bilal TABTI,ALG,"Bungertstadion, Rehlingen (GER)",19 May 2024,1152,3000m Steeple,69296686,0,0,Public
2490,1:56.56,Mary MORAA,KEN,"Boudewijnstadion, Bruxelles (BEL)",13 Sep 2024,1225,800m,131393985,0,0,Public
3694,32:42.12,Susanna SULLIVAN,USA,"Hayward Field, Eugene, OR (USA)",29 Jun 2024,1102,10000m,120779806,0,0,Public
751,3:40.25,Ben VEATCH,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 Jul 2024,1103,1500m,108765797,0,2,Public
3698,32:44.42,Mizuki MATSUDA,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",31 May 2024,1100,10000m,89777590,0,0,Public
1650,1:01:17,Abdelhadi LABÄLI,MAR,Hamburg (GER),15 Sep 2024,1135,Half,150696170,0,0,Public
2716,2:02.63,Billah JEPKIRUI,KEN,"John McDonnell Field, Fayetteville, AR (USA)",03 May 2024,1116,800m,119701400,0,0,Public
1643,1:01:14,Kiros ASHENAFI,ETH,Zwolle (NED),08 Jun 2024,1137,Half,67062973,0,0,Public
2913,4:06.54,Esther MUTHONI,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 Apr 2024,1153,1500m,52506831,0,33,Public
3709,1:05:31,Yalemzerf YEHUALAW,ETH,Larne (GBR),25 Aug 2024,1224,Half,85340619,0,0,Public
1638,1:01:13,Tatsuya MARUYAMA,JPN,Marugame (JPN),04 Feb 2024,1138,Half,15834066,0,0,Public
4161,2:27:22,Salomé ROCHA,POR,Barcelona (ESP),10 Mar 2024,1159,Full,10685415,0,0,Public
2706,2:02.54,Susan ANENO,UGA,"Stade Omnisport de JAPOMA, Douala (CMR)",23 Jun 2024,1117,800m,88669086,0,0,Public
2539,1:59.18,Gabija GALVYDYTĖ,LTU,"Stade de France, Paris (FRA)",02 Aug 2024,1177,800m,74276700,0,0,Public
3717,1:06:06,Sheila CHELANGAT,KEN,Valencia (ESP),27 Oct 2024,1211,Half,126831220,0,0,Public
2997,4:09.56,Margot APPLETON,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1130,1500m,121617890,0,0,Public
1522,1:00:00,Evans KIPKORIR,KEN,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",10 Mar 2024,1186,Half,148262491,0,0,Public
2698,2:02.42,Malin Ingeborg NYFORS,NOR,"Morton Stadium, Santry, Dublin (IRL)",12 Jul 2024,1119,800m,112145544,0,0,Public
1518,59:48:00,Vincent KIGEN,KEN,Sevilla (ESP),28 Jan 2024,1194,Half,106705842,0,0,Public
1517,59:47:00,Kennedy KIMUTAI,KEN,Copenhagen (DEN),15 Sep 2024,1195,Half,63508292,0,0,Public
1515,59:47:00,Benard BIWOTT,KEN,Napoli (ITA),25 Feb 2024,1195,Half,150881600,0,0,Public
4140,2:26:47,Luz Mery ROJAS,PER,Sevilla (ESP),18 Feb 2024,1165,Full,121836540,0,14,Public
1510,59:43:00,Birhanu LEGESE,ETH,Ras Al Khaimah (UAE),24 Feb 2024,1198,Half,58906467,0,0,Public
2537,1:59.07,Anna WIELGOSZ,POL,"Stadio Olimpico, Roma (ITA)",11 Jun 2024,1179,800m,141051221,0,0,Public
3127,8:48.03,Peruth CHEMUTAI,UGA,"Stadio Olimpico, Roma (ITA)",30 Aug 2024,1275,3000m Steeple,90627564,0,0,Public
3417,15:15.52,Maggie MONTOYA,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1133,5000m,43237397,0,0,Public
134,1:45.76,Tyrese REID,JAM,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 Mar 2024,1150,800m,147009112,0,0,Public
2754,2:03.03,Anna KRASILNIKOVA,RUS,"Stadium Desna, Bryansk (RUS)",20 Jul 2024,1109,800m,61941578,0,3,Public
3657,32:24.82,Jacqueline GAUGHAN,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1117,10000m,97783620,0,0,Public
3062,4:11.90,Doris LEMNGOLE,KEN,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",06 Apr 2024,1112,1500m,128751344,0,0,Public
3453,15:20.48,Sheila JEBET,KEN,"Campo di Atletica, Asti (ITA)",23 May 2024,1124,5000m,140028982,0,0,Public
2746,2:02.91,Weronika LIZAKOWSKA,POL,"Stade Jean Jacoby, Schifflange (LUX)",21 Jul 2024,1111,800m,130203267,0,0,Public
468,3:35.99,Charles GRETHEN,LUX,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 Feb 2024,1213,1500m,47219110,0,3,Public
3454,15:20.65,Rina KUSU,JPN,"Swangard Stadium, Burnaby (CAN)",15 Jun 2024,1123,5000m,36847589,0,0,Public
1927,2:06:49,Ghirmay GHEBRESLASSIE,ERI,Sevilla (ESP),18 Feb 2024,1214,Full,14694406,0,0,Public
3460,15:21.00,Lisa MERKEL,GER,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1123,5000m,74525149,0,0,Public
3070,4:12.08,Esther GITAHI,KEN,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",06 Apr 2024,1110,1500m,71375573,0,0,Public
1910,2:06:28,Enock KINYAMAL,KEN,Eindhoven (NED),13 Oct 2024,1220,Full,119252872,0,0,Public
2431,2:13:03,Connor WINTER,USA,"Orlando, FL (USA)",03 Feb 2024,1110,Full,49541077,0,18,Public
1934,2:06:54,Elisha ROTICH,KEN,Paris (FRA),07 Apr 2024,1212,Full,59934650,0,0,Public
426,3:34.81,Ignacio FONTES,ESP,"Stadion Śląski, Chorzów (POL)",18 May 2024,1177,1500m,74099083,0,52,Public
394,3:33.71,Daniel MUNGUTI,KEN,"Nyayo National Stadium, Nairobi (KEN)",20 Apr 2024,1192,1500m,105885127,0,0,Public
3449,15:19.93,Sarah WANJIRU,KEN,"Aoba Park Athletic Field, Chitose (JPN)",20 Jul 2024,1125,5000m,141271079,0,0,Public
3080,4:12.33,Anita POMA,PER,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",12 May 2024,1108,1500m,113528825,0,0,Public
853,8:23.89,Sebastián MARTOS,ESP,"Polideportivo Zorrotza, Bilbao (ESP)",18 Jun 2024,1149,3000m Steeple,35212609,0,10,Public
3425,15:17.20,Alyson CHURCHILL,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1130,5000m,30377151,0,0,Public
1972,2:07:45,Godadaw BELACHEW,ISR,Rotterdam (NED),14 Apr 2024,1198,Full,126089215,0,0,Public
1971,2:07:45,Patrick TIERNAN,AUS,"Houston, TX (USA)",14 Jan 2024,1198,Full,121256603,0,65,Public
416,3:34.52,Hafid RIZQY,MAR,"Le Grand Stade, Marrakech (MAR)",19 May 2024,1181,1500m,93704136,0,0,Public
1969,2:07:44,Victor KIPLANGAT,UGA,Tokyo (JPN),03 Mar 2024,1198,Full,121105806,0,0,Public
419,3:34.56,Nico YOUNG,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",04 May 2024,1181,1500m,143032586,0,1,Public
3427,15:17.45,Viktória WAGNER-GYÜRKÉS,HUN,"Stadio Olimpico, Roma (ITA)",07 Jun 2024,1129,5000m,128092322,0,0,Public
2468,2:13:31,Ryan GREGSON,AUS,"Cricket Ground, Melbourne (AUS)",13 Oct 2024,1103,Full,64013773,0,0,Public
461,3:35.84,Yann SCHRUB,FRA,"Stade Raymond Troussier, Decines (FRA)",04 May 2024,1163,1500m,55087751,0,0,Public
3843,1:09:58,Cynthia CHEMWENO,KEN,Porto (POR),15 Sep 2024,1130,Half,97845894,0,0,Public
1725,1:01:44,Rintaro TAKEDA,JPN,Osaka (JPN),28 Jan 2024,1118,Half,58647612,0,17,Public
3599,31:33.07,Florencia BORELLI,ARG,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1163,10000m,100970021,0,0,Public
89,1:45.29,Navasky ANDERSON,JAM,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1165,800m,129824029,0,0,Public
88,1:45.28,Rynard SWANEPOEL,RSA,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 May 2024,1165,800m,19679748,0,0,Public
3541,15:32.96,Samantha NADEL,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1100,5000m,99260352,0,0,Public
1808,1:02:03,Akira TOMIYASU,JPN,Osaka (JPN),28 Jan 2024,1105,Half,96109276,0,9,Public
1805,1:02:02,Anthony KIPCHIRCHIR,KEN,Istanbul (TUR),28 Apr 2024,1106,Half,102019475,0,0,Public
1803,1:02:02,Keita SAKAMOTO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1106,Half,48871293,0,1,Public
1799,1:02:01,Laban KIPKEMBOI,KEN,Istanbul (TUR),28 Apr 2024,1107,Half,124617150,0,0,Public
3528,15:31.53,Yuma YAMAMOTO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",23 Sep 2024,1103,5000m,31216732,0,0,Public
3531,15:31.60,Sanjivani JADHAV,IND,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1103,5000m,81388399,0,0,Public
1794,1:02:01,Tomohiro FUJIMURA,JPN,Osaka (JPN),28 Jan 2024,1107,Half,16739596,0,2,Public
73,1:45.11,Simone BARONTINI,ITA,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 Jun 2024,1170,800m,97145909,0,0,Public
76,1:45.13,Bartosz KITLIŃSKI,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 Jun 2024,1169,800m,137045343,0,0,Public
2460,2:13:24,Hugh ARMSTRONG,IRL,Hamburg (GER),28 Apr 2024,1105,Full,21128800,0,2142,Public
1698,1:01:36,Sota UEDA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1123,Half,141718111,0,5,Public
83,1:45.26,Francesco PERNICI,ITA,"Estadio Vallehermoso, Madrid (ESP)",21 Jun 2024,1166,800m,115774330,0,0,Public
3042,4:11.07,Grace FETHERSTONHAUGH,CAN,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 Jul 2024,1118,1500m,104747188,0,0,Public
4341,2:32:23,Joana Vanessa CARVALHO,POR,Aveiro (POR),28 Apr 2024,1109,Full,45445856,0,0,Public
59,1:44.83,Noah KIBET,KEN,"Drake Stadium, Los Angeles, CA (USA)",18 May 2024,1179,800m,73789650,0,0,Public
3677,32:35.92,Mélody JULIEN,FRA,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",04 May 2024,1108,10000m,28301861,0,0,Public
1682,1:01:30,Amon KIPTOO,KEN,Madrid (ESP),07 Apr 2024,1127,Half,47644774,0,0,Public
3660,32:26.88,Carrie VERDON,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1115,10000m,22649289,0,0,Public
1726,1:01:44,Kenji YAMAMOTO,JPN,Osaka (JPN),28 Jan 2024,1118,Half,21902693,0,396,Public
2416,2:12:52,Onesphore NZIKWINKUNDA,BDI,Rotterdam (NED),14 Apr 2024,1113,Full,82991819,0,0,Public
431,3:34.94,Baptiste MISCHLER,FRA,"Parc des Sports C. Ehrmann, Nice (FRA)",15 Jun 2024,1175,1500m,147649571,0,0,Public
3594,31:28.18,Everlyn KEMBOI,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1167,10000m,96992491,0,0,Public
515,3:36.85,Abdellatif SADIKI,MAR,"Campo di Atletica, Asti (ITA)",23 May 2024,1149,1500m,124698946,0,0,Public
3499,15:28.12,Esther WAMBUI,KEN,"Municipal Stadium, Hiroshima (JPN)",29 Apr 2024,1109,5000m,110328282,0,1,Public
859,8:24.38,Alejandro QUIJADA,ESP,"Estadio Iberoamericano, Huelva (ESP)",30 Apr 2024,1147,3000m Steeple,70024177,0,68,Public
492,3:36.44,Elhassane MOUJAHID,MAR,"Stade Naimette-Xhovémont, Liège (BEL)",19 Jun 2024,1155,1500m,122597478,0,0,Public
3950,1:11:25,Addisalem BELAY,ETH,Buenos Aires (ARG),25 Aug 2024,1101,Half,37346879,0,0,Public
2760,2:03.11,Twinkle CHAUDHARY,IND,"Dubai Police Club Stadium, Dubai (UAE)",03 May 2024,1107,800m,113929372,0,0,Public
319,1:47.32,Uku Renek KRONBERGS,EST,"Stadion Míru, Tábor (CZE)",27 Aug 2024,1104,800m,149780138,0,0,Public
318,1:47.32,Joonas RINNE,FIN,"Raatin Stadion, Oulu (FIN)",17 Aug 2024,1104,800m,15772862,0,0,Public
317,1:47.32,Nelson MAPI,KEN,"Nyayo National Stadium, Nairobi (KEN)",28 Jun 2024,1104,800m,86905091,0,9,Public
512,3:36.81,Youssef TAOUSSI,ESP,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",30 Jun 2024,1150,1500m,146108397,0,0,Public
2756,2:03.05,Kiara CARTER,USA,"Vanderbilt Track, Nashville, TN (USA)",27 Apr 2024,1108,800m,1937440,0,7,Public
351,3:28.80,Brian KOMEN,KEN,"Stade Louis II, Monaco (MON)",12 Jul 2024,1262,1500m,127525834,0,3,Public
349,3:27.80,Yared NUGUSE,USA,"Stade de France, Paris (FRA)",06 Aug 2024,1276,1500m,133353132,0,0,Public
1957,2:07:31,Berhane TESFAY,ERI,Ljubljana (SLO),20 Oct 2024,1202,Full,54994225,0,19,Public
554,3:37.62,Ezekiel ROP,KEN,"Hayward Field, Eugene, OR (USA)",05 Jun 2024,1139,1500m,15210960,0,0,Public
312,1:47.28,David CARRANZA,ESP,"Pista atletismo Can Mises, Ibiza (ESP)",11 May 2024,1105,800m,21102068,0,813,Public
272,1:46.97,Kacper LEWALSKI,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 Jun 2024,1114,800m,120142687,0,0,Public
4277,2:30:43,Momoko WATANABE,JPN,Nagoya (JPN),10 Mar 2024,1126,Full,135497520,0,19,Public
287,1:47.11,Cameron MYERS,AUS,"AIS Athletics Track, Canberra (AUS)",26 Jan 2024,1110,800m,6788193,0,114,Public
270,1:46.96,Lachlan RAPER,AUS,"ES Marks Athletics Field, Sydney (AUS)",23 Mar 2024,1114,800m,45237816,0,0,Public
267,1:46.95,Samuel BUCHE,ETH,"University of Ghana Sports Stadium, Accra (GHA)",18 Mar 2024,1115,800m,16199796,0,0,Public
2770,2:03.20,Marta MITJANS,ESP,"Estadio Atlético de la VIDENA, Lima (PER)",29 Aug 2024,1106,800m,57245900,0,0,Public
257,1:46.90,Pol MOYA,AND,"Estadi Joan Serrahima, Barcelona (ESP)",19 May 2024,1116,800m,69288416,0,638,Public
4287,2:30:53,Marina KOVALYOVA,RUS,"Luzhniki Stadion, Moskva (RUS)",13 Oct 2024,1124,Full,86167726,0,0,Public
4273,2:30:35,Aleksandra MOROZOVA,RUS,"Luzhniki Stadion, Moskva (RUS)",13 Oct 2024,1127,Full,91981534,0,210,Public
488,3:36.39,Paul RYAN,USA,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 Jul 2024,1155,1500m,9501716,0,940,Public
3498,15:28.08,ANKITA,IND,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1109,5000m,85694729,0,4,Public
3497,15:27.73,Katrina COOGAN,USA,"Østerbro Stadium, Copenhagen (DEN)",03 Sep 2024,1110,5000m,61231913,0,24,Public
1860,2:03:47,Morhad AMDOUNI,FRA,Sevilla (ESP),18 Feb 2024,1266,Full,70951997,0,0,Public
1956,2:07:31,Noah KIPKEMBOI,KEN,Toronto (CAN),20 Oct 2024,1202,Full,85582831,0,0,Public
3076,4:12.3h,Samrawit MULUGETA,ETH,"Stadium, Hawassa (ETH)",06 Jul 2024,1109,1500m,123836825,0,0,Public
1943,2:07:06,Boaz KIPKEMEI,KEN,Hannover (GER),14 Apr 2024,1209,Full,94678935,0,0,Public
1843,1:02:09,Kyohei ODA,JPN,Marugame (JPN),04 Feb 2024,1101,Half,45118113,0,0,Public
526,3:37.17,AJ ERNST,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 Feb 2024,1197,1500m,7674914,0,0,Public
1838,1:02:08,Ryota KONDO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1102,Half,115516032,0,243,Public
2740,2:02.87,Shaikira KING,GBR,"Mary Peters Track, Belfast (GBR)",15 Jun 2024,1111,800m,76966740,0,1,Public
3511,15:30.18,Anna ARNAUDO,ITA,"Campo Comunale, Modena (ITA)",01 May 2024,1105,5000m,15507941,0,0,Public
1835,1:02:07,Edward GODDARD,AUS,Valencia (ESP),27 Oct 2024,1103,Half,86055071,0,123,Public
3512,15:30.28,Eva DIETERICH,GER,"Eintracht-Stadion, Braunschweig (GER)",28 Jun 2024,1105,5000m,9903035,0,1,Public
1832,1:02:07,Kelvin KIBIWOTT,KEN,Venlo (NED),24 Mar 2024,1103,Half,93971069,0,0,Public
1831,1:02:07,Timothy KIPCHUMBA,KEN,Lisboa (POR),17 Mar 2024,1103,Half,76403278,0,0,Public
3514,15:30.46,Claire GREEN,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1105,5000m,75088403,0,1912,Public
1826,1:02:06,Mateusz KACZOR,POL,Warszawa (POL),24 Mar 2024,1103,Half,49840806,0,0,Public
542,3:37.41,David RIBICH,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1141,1500m,40068552,0,286,Public
1821,1:02:06,Koya SUZUKI,JPN,Marugame (JPN),04 Feb 2024,1103,Half,106570049,0,0,Public
2738,2:02.83,Līga VELVERE,LAT,"Paula Radcliffe Stadium, Loughborough (GBR)",22 Jun 2024,1112,800m,49350548,0,0,Public
3519,15:30.84,Brianna ROBLES,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1104,5000m,54093011,0,0,Public
547,3:37.55,Giuseppe GRAVANTE,ITA,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 Jul 2024,1140,1500m,11581437,0,855,Public
3520,15:30.99,Jenna HUTCHINS,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 Jan 2024,1127,5000m,70884300,0,37,Public
1873,2:05:12,Yohei IKEDA,JPN,Berlin (GER),29 Sep 2024,1241,Full,48701377,0,668,Public
1872,2:05:01,Tadesse ABRAHAM,SUI,Barcelona (ESP),10 Mar 2024,1244,Full,47539599,0,0,Public
1869,2:04:50,Amos KIPRUTO,KEN,"Chicago, IL (USA)",13 Oct 2024,1247,Full,85776468,0,0,Public
1752,1:01:50,Javier GUERRA,ESP,Valencia (ESP),27 Oct 2024,1114,Half,69263266,0,20,Public
116,1:45.63,Colin SAHLMAN,USA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 Apr 2024,1154,800m,103119935,0,0,Public
2142,2:09:41,Nekagenet CRIPPA,ITA,Rotterdam (NED),14 Apr 2024,1165,Full,121210669,0,0,Public
199,1:46.39,Marco VILCA,PER,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",11 May 2024,1131,800m,26642903,0,3,Public
2263,2:11:09,Boniface KIMUTAI,KEN,Chongqing (CHN),24 Mar 2024,1141,Full,90667504,0,0,Public
2773,2:03.22,Avery PEARSON,CAN,"Foote Field, Edmonton (CAN)",13 Jun 2024,1105,800m,106218983,0,4,Public
2260,2:11:08,Hélio GOMES,POR,Sevilla (ESP),18 Feb 2024,1141,Full,3469235,0,471,Public
3213,9:42.09,Patrycja KAPAŁA,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 Jun 2024,1139,3000m Steeple,110915374,0,0,Public
3208,9:41.11,Stella RADFORD,AUS,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1141,3000m Steeple,114804238,0,0,Public
2243,2:10:53,Dawit WOLDE,ETH,"Chicago, IL (USA)",13 Oct 2024,1146,Full,140895908,0,0,Public
2779,2:03.25,Tess KIRSOPP-COLE,AUS,"AIS Athletics Track, Canberra (AUS)",26 Jan 2024,1105,800m,66613106,0,1,Public
2241,2:10:53,Abdelaziz MERZOUGUI,ESP,Enschede (NED),21 Apr 2024,1146,Full,95606465,0,0,Public
3159,9:22.92,Luiza GEGA,ALB,"Stadio Olimpico, Roma (ITA)",09 Jun 2024,1186,3000m Steeple,24761466,0,0,Public
3197,9:36.91,Shuangshuang XU,CHN,"Kuishan Sports Center, Rizhao (CHN)",30 Jun 2024,1151,3000m Steeple,12362523,0,0,Public
194,1:46.36,Ronaldo OLIVO,ESP,"Estadio Vallehermoso, Madrid (ESP)",21 Jun 2024,1132,800m,86411148,0,0,Public
200,1:46.40,Ali Idow HASSAN,SOM,"Stade Omnisport de JAPOMA, Douala (CMR)",22 Jun 2024,1131,800m,116233616,0,0,Public
3182,9:31.59,Simone FERRAZ,BRA,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1165,3000m Steeple,17613500,0,22,Public
2308,2:11:43,Vincent RONOH,KEN,Frankfurt (GER),27 Oct 2024,1132,Full,113157539,0,0,Public
3168,9:26.61,Kinga KRÓLIK,POL,"Stade de France, Paris (FRA)",04 Aug 2024,1177,3000m Steeple,72289069,0,0,Public
4306,2:31:25,Anna BAŃKOWSKA,POL,Sevilla (ESP),18 Feb 2024,1119,Full,85128344,0,0,Public
